"","Maker","Genmodel","year","sales"
"1716","DAEWOO","DAEWOO NUBIRA",2018,0
"1717","DAEWOO","DAEWOO TACUMA",2018,0
"1718","DAIHATSU","DAIHATSU CHARADE",2018,0
"1719","DAIHATSU","DAIHATSU COPEN",2018,0
"1720","DAIHATSU","DAIHATSU CUORE",2018,0
"1721","DAIHATSU","DAIHATSU FOURTRAK",2018,0
"1722","DAIHATSU","DAIHATSU MATERIA",2018,0
"1723","DAIHATSU","DAIHATSU SIRION",2018,0
"1724","DAIHATSU","DAIHATSU TERIOS",2018,0
"1725","DAIHATSU","DAIHATSU YRV",2018,0
"1726","DODGE","DODGE AVENGER",2018,0
"1727","DODGE","DODGE CALIBER",2018,0
"1728","DODGE","DODGE JOURNEY",2018,4
"1729","DODGE","DODGE NITRO",2018,0
"1730","DS","DS DS3",2018,3173
"1731","DS","DS DS4",2018,386
"1732","DS","DS DS5",2018,122
"1733","DS","DS DS7",2018,913
"1734","FERRARI","FERRARI 360",2018,0
"1735","FERRARI","FERRARI 430",2018,0
"1736","FERRARI","FERRARI 458",2018,1
"1737","FERRARI","FERRARI 488",2018,387
"1738","FERRARI","FERRARI 575M",2018,0
"1739","FERRARI","FERRARI 599",2018,0
"1740","FERRARI","FERRARI 612",2018,0
"1741","FERRARI","FERRARI CALIFORNIA",2018,8
"1742","FERRARI","FERRARI F430",2018,0
"1743","FERRARI","FERRARI FF",2018,0
"1744","FERRARI","FERRARI LAFERRARI",2018,1
"1745","FERRARI","FERRARI PORTOFINO",2018,91
"1746","FIAT","FIAT 124",2018,1231
"1747","FIAT","FIAT 500",2018,24220
"1748","FIAT","FIAT 500L",2018,674
"1749","FIAT","FIAT 500X",2018,1728
"1750","FIAT","FIAT 850",2018,0
"1751","FIAT","FIAT BARCHETTA",2018,0
"1752","FIAT","FIAT BRAVA",2018,0
"1753","FIAT","FIAT BRAVO",2018,0
"1754","FIAT","FIAT CROMA",2018,0
"1755","FIAT","FIAT DOBLO",2018,411
"1756","FIAT","FIAT FIORINO",2018,2
"1757","FIAT","FIAT IDEA",2018,0
"1758","FIAT","FIAT MAREA",2018,0
"1759","FIAT","FIAT MULTIPLA",2018,0
"1760","FIAT","FIAT PANDA",2018,2623
"1761","FIAT","FIAT PUNTO",2018,311
"1762","FIAT","FIAT QUBO",2018,114
"1763","FIAT","FIAT SCUDO",2018,0
"1764","FIAT","FIAT SEDICI",2018,0
"1765","FIAT","FIAT SEICENTO",2018,0
"1766","FIAT","FIAT STILO",2018,0
"1767","FIAT","FIAT TALENTO",2018,52
"1768","FIAT","FIAT TIPO",2018,1935
"1769","FIAT","FIAT ULYSSE",2018,0
"1770","FORD","FORD B-MAX",2018,662
"1771","FORD","FORD C-MAX",2018,4753
"1772","FORD","FORD COUGAR",2018,0
"1773","FORD","FORD ECOSPORT",2018,21921
"1774","FORD","FORD EDGE",2018,1589
"1775","FORD","FORD ESCORT",2018,2
"1776","FORD","FORD EXPLORER",2018,0
"1777","FORD","FORD F150",2018,0
"1778","FORD","FORD FIESTA",2018,89564
"1779","FORD","FORD FOCUS",2018,47374
"1780","FORD","FORD FREEDOM",2018,250
"1781","FORD","FORD FUSION",2018,1
"1782","FORD","FORD GALAXY",2018,2901
"1783","FORD","FORD GRAND C-MAX",2018,2738
"1784","FORD","FORD GT",2018,8
"1785","FORD","FORD INDEPENDENCE",2018,738
"1786","FORD","FORD KA",2018,0
"1787","FORD","FORD KA+",2018,10768
"1788","FORD","FORD KUGA",2018,38265
"1789","FORD","FORD MAVERICK",2018,0
"1790","FORD","FORD MONDEO",2018,7115
"1791","FORD","FORD MONDEO TITANIUM",2018,222
"1792","FORD","FORD MUSTANG",2018,2028
"1793","FORD","FORD PUMA",2018,0
"1794","FORD","FORD RANGER",2018,7
"1795","FORD","FORD S-MAX",2018,2416
"1796","FORD","FORD STREETKA",2018,0
"1797","FORD","FORD TOURNEO CONNECT",2018,1120
"1798","FORD","FORD TOURNEO COURIER",2018,8
"1799","FORD","FORD TOURNEO CUSTOM",2018,3333
"1800","FORD","FORD TRANSIT CONNECT",2018,322
"1801","FORD","FORD TRANSIT COURIER",2018,24
"1802","FORD","FORD TRANSIT CUSTOM",2018,202
"1803","HONDA","HONDA ACCORD",2018,3
"1804","HONDA","HONDA CIVIC",2018,13638
"1805","HONDA","HONDA CRV",2018,8207
"1806","HONDA","HONDA CR-V",2018,1389
"1807","HONDA","HONDA CR-Z",2018,0
"1808","HONDA","HONDA FR-V",2018,0
"1809","HONDA","HONDA HR-V",2018,5946
"1810","HONDA","HONDA INSIGHT",2018,0
"1811","HONDA","HONDA INTEGRA",2018,0
"1812","HONDA","HONDA JAZZ",2018,19585
"1813","HONDA","HONDA LEGEND",2018,0
"1814","HONDA","HONDA NSX",2018,11
"1815","HONDA","HONDA ODYSSEY",2018,2
"1816","HONDA","HONDA PRELUDE",2018,0
"1817","HONDA","HONDA S2000",2018,0
"1818","HONDA","HONDA STEPWAGON",2018,0
"1819","HONDA","HONDA STREAM",2018,0
"1820","HUMMER","HUMMER H2",2018,0
"1821","HUMMER","HUMMER H3",2018,0
"1822","HYUNDAI","HYUNDAI ACCENT",2018,0
"1823","HYUNDAI","HYUNDAI AMICA",2018,0
"1824","HYUNDAI","HYUNDAI COUPE",2018,0
"1825","HYUNDAI","HYUNDAI ELANTRA",2018,0
"1826","HYUNDAI","HYUNDAI GENESIS",2018,0
"1827","HYUNDAI","HYUNDAI GETZ",2018,0
"1828","HYUNDAI","HYUNDAI GRANDEUR",2018,0
"1829","HYUNDAI","HYUNDAI I10",2018,20719
"1830","HYUNDAI","HYUNDAI I20",2018,8877
"1831","HYUNDAI","HYUNDAI I30",2018,7491
"1832","HYUNDAI","HYUNDAI I40",2018,1324
"1833","HYUNDAI","HYUNDAI I800",2018,1124
"1834","HYUNDAI","HYUNDAI IONIQ",2018,7263
"1835","HYUNDAI","HYUNDAI IX20",2018,2241
"1836","HYUNDAI","HYUNDAI IX35",2018,0
"1837","HYUNDAI","HYUNDAI KONA",2018,6508
"1838","HYUNDAI","HYUNDAI LANTRA",2018,0
"1839","HYUNDAI","HYUNDAI MATRIX",2018,0
"1840","HYUNDAI","HYUNDAI SANTA FE",2018,2071
"1841","HYUNDAI","HYUNDAI SONATA",2018,0
"1842","HYUNDAI","HYUNDAI TERRACAN",2018,0
"1843","HYUNDAI","HYUNDAI TRAJET",2018,0
"1844","HYUNDAI","HYUNDAI TUCSON",2018,25419
"1845","HYUNDAI","HYUNDAI VELOSTER",2018,0
"1846","INFINITI","INFINITI FX30",2018,0
"1847","INFINITI","INFINITI Q30",2018,312
"1848","INFINITI","INFINITI Q50",2018,258
"1849","INFINITI","INFINITI Q60",2018,60
"1850","INFINITI","INFINITI Q70",2018,4
"1851","INFINITI","INFINITI QX30",2018,85
"1852","INFINITI","INFINITI QX50",2018,0
"1853","INFINITI","INFINITI QX70",2018,0
"1854","ISUZU","ISUZU D-MAX",2018,6
"1855","ISUZU","ISUZU TROOPER",2018,0
"1856","JAGUAR","JAGUAR EAGLE",2018,88
"1857","JAGUAR","JAGUAR E-PACE",2018,10141
"1858","JAGUAR","JAGUAR F TYPE",2018,1448
"1859","JAGUAR","JAGUAR F-PACE",2018,10458
"1860","JAGUAR","JAGUAR F-TYPE",2018,248
"1861","JAGUAR","JAGUAR I-PACE",2018,708
"1862","JAGUAR","JAGUAR S TYPE",2018,0
"1863","JAGUAR","JAGUAR X TYPE",2018,0
"1864","JAGUAR","JAGUAR XE SERIES",2018,5585
"1865","JAGUAR","JAGUAR XF SERIES",2018,5549
"1866","JAGUAR","JAGUAR XJ SERIES",2018,710
"1867","JAGUAR","JAGUAR XK SERIES",2018,0
"1868","JEEP","JEEP CHEROKEE",2018,321
"1869","JEEP","JEEP COMMANDER",2018,0
"1870","JEEP","JEEP COMPASS",2018,2319
"1871","JEEP","JEEP GRAND CHEROKEE",2018,412
"1872","JEEP","JEEP PATRIOT",2018,0
"1873","JEEP","JEEP RENEGADE",2018,2314
"1874","JEEP","JEEP WRANGLER",2018,365
"1875","KIA","KIA CARENS",2018,1535
"1876","KIA","KIA CEED",2018,8519
"1877","KIA","KIA CERATO",2018,0
"1878","KIA","KIA CLARUS",2018,0
"1879","KIA","KIA MAGENTIS",2018,0
"1880","KIA","KIA MENTOR",2018,0
"1881","KIA","KIA NIRO",2018,6089
"1882","KIA","KIA OPTIMA",2018,2731
"1883","KIA","KIA PICANTO",2018,15738
"1884","KIA","KIA PRO CEED",2018,519
"1885","KIA","KIA RIO",2018,5621
"1886","KIA","KIA SEDONA",2018,0
"1887","KIA","KIA SHUMA",2018,0
"1888","KIA","KIA SORENTO",2018,2752
"1889","KIA","KIA SOUL",2018,1920
"1890","KIA","KIA SPORTAGE",2018,34280
"1891","KIA","KIA STINGER",2018,0
"1892","KIA","KIA STONIC",2018,6753
"1893","KIA","KIA STINGER",2018,623
"1894","KIA","KIA VENGA",2018,3641
"1895","KIA","KIA XCEED",2018,0
"1896","LAMBORGHINI","LAMBORGHINI AVENTADOR",2018,97
"1897","LAMBORGHINI","LAMBORGHINI DIABLO",2018,0
"1898","LAMBORGHINI","LAMBORGHINI GALLARDO",2018,0
"1899","LAMBORGHINI","LAMBORGHINI HURACAN",2018,172
"1900","LAMBORGHINI","LAMBORGHINI MURCIELAGO",2018,0
"1901","LAND ROVER","LAND ROVER 110",2018,2
"1902","LAND ROVER","LAND ROVER DEFENDER",2018,0
"1903","LAND ROVER","LAND ROVER DISCOVERY",2018,26722
"1904","LAND ROVER","LAND ROVER FREELANDER",2018,0
"1905","LAND ROVER","LAND ROVER RANGE ROVER",2018,45902
"1906","LEXUS","LEXUS CT 200",2018,2606
"1907","LEXUS","LEXUS ES 300",2018,0
"1908","LEXUS","LEXUS GS 250",2018,0
"1909","LEXUS","LEXUS GS 300",2018,205
"1910","LEXUS","LEXUS GS 450",2018,21
"1911","LEXUS","LEXUS GS300",2018,0
"1912","LEXUS","LEXUS IS F",2018,0
"1913","LEXUS","LEXUS IS200",2018,0
"1914","LEXUS","LEXUS IS220",2018,0
"1915","LEXUS","LEXUS IS250",2018,0
"1916","LEXUS","LEXUS IS300",2018,1411
"1917","LEXUS","LEXUS LC 500",2018,136
"1918","LEXUS","LEXUS LS430",2018,0
"1919","LEXUS","LEXUS NX300",2018,4486
"1920","LEXUS","LEXUS RC 300",2018,380
"1921","LEXUS","LEXUS RC F",2018,17
"1922","LEXUS","LEXUS RX300",2018,0
"1923","LEXUS","LEXUS RX350",2018,0
"1924","LEXUS","LEXUS RX400",2018,0
"1925","LEXUS","LEXUS RX450",2018,1554
"1926","LEXUS","LEXUS RX",2018,386
"1927","LEXUS","LEXUS SC430",2018,0
"1928","LEXUS","LEXUS UX 250H",2018,0
"1929","LINCOLN","LINCOLN TOWN CAR",2018,0
"1930","LOTUS","LOTUS ELISE",2018,60
"1931","LOTUS","LOTUS ESPRIT",2018,0
"1932","LOTUS","LOTUS EVORA",2018,53
"1933","LOTUS","LOTUS EXIGE",2018,75
"1934","MASERATI","MASERATI 3200",2018,0
"1935","MASERATI","MASERATI COUPE",2018,0
"1936","MASERATI","MASERATI GHIBLI",2018,346
"1937","MASERATI","MASERATI GRAN TURISMO",2018,0
"1938","MASERATI","MASERATI GRANCABRIO",2018,39
"1939","MASERATI","MASERATI GRANSPORT",2018,0
"1940","MASERATI","MASERATI GRANTURISMO",2018,92
"1941","MASERATI","MASERATI LEVANTE",2018,599
"1942","MASERATI","MASERATI QUATTROPORTE",2018,66
"1943","MASERATI","MASERATI SPYDER",2018,0
"1944","MAYBACH","MAYBACH 57",2018,0
"1945","MAYBACH","MAYBACH 62",2018,0
"1946","MAZDA","MAZDA 2",2018,7936
"1947","MAZDA","MAZDA 3",2018,6899
"1948","MAZDA","MAZDA 323",2018,2
"1949","MAZDA","MAZDA 5",2018,0
"1950","MAZDA","MAZDA 6",2018,3234
"1951","MAZDA","MAZDA 626",2018,0
"1952","MAZDA","MAZDA B2500",2018,0
"1953","MAZDA","MAZDA CX3",2018,9522
"1954","MAZDA","MAZDA CX5",2018,5924
"1955","MAZDA","MAZDA CX7",2018,0
"1956","MAZDA","MAZDA DEMIO",2018,0
"1957","MAZDA","MAZDA MPV",2018,0
"1958","MAZDA","MAZDA MX5",2018,0
"1959","MAZDA","MAZDA MX-5",2018,4060
"1960","MAZDA","MAZDA PREMACY",2018,0
"1961","MAZDA","MAZDA RX8",2018,0
"1962","MAZDA","MAZDA TRIBUTE",2018,0
"1963","MCLAREN","MCLAREN 540C",2018,9
"1964","MCLAREN","MCLAREN 570GT",2018,51
"1965","MCLAREN","MCLAREN 570S",2018,195
"1966","MCLAREN","MCLAREN 600LT",2018,15
"1967","MCLAREN","MCLAREN 650S",2018,0
"1968","MCLAREN","MCLAREN 675LT",2018,0
"1969","MCLAREN","MCLAREN 720S",2018,194
"1970","MCLAREN","MCLAREN P1",2018,0
"1971","MERCEDES","MERCEDES 200",2018,1
"1972","MERCEDES","MERCEDES 500",2018,0
"1973","MERCEDES","MERCEDES A CLASS",2018,40848
"1974","MERCEDES","MERCEDES AMG CLASS",2018,4122
"1975","MERCEDES","MERCEDES B CLASS",2018,3821
"1976","MERCEDES","MERCEDES C CLASS",2018,28412
"1977","MERCEDES","MERCEDES CITAN",2018,3
"1978","MERCEDES","MERCEDES CL CLASS",2018,0
"1979","MERCEDES","MERCEDES CLA CLASS",2018,8408
"1980","MERCEDES","MERCEDES CLC CLASS",2018,0
"1981","MERCEDES","MERCEDES CLK CLASS",2018,0
"1982","MERCEDES","MERCEDES CLS CLASS",2018,988
"1983","MERCEDES","MERCEDES E CLASS",2018,20137
"1984","MERCEDES","MERCEDES G CLASS",2018,62
"1985","MERCEDES","MERCEDES GL CLASS",2018,0
"1986","MERCEDES","MERCEDES GLA CLASS",2018,16435
"1987","MERCEDES","MERCEDES GLC CLASS",2018,19632
"1988","MERCEDES","MERCEDES GLE CLASS",2018,5810
"1989","MERCEDES","MERCEDES GLS CLASS",2018,624
"1990","MERCEDES","MERCEDES ML CLASS",2018,0
"1991","MERCEDES","MERCEDES R CLASS",2018,0
"1992","MERCEDES","MERCEDES S CLASS",2018,1951
"1993","MERCEDES","MERCEDES SL CLASS",2018,352
"1994","MERCEDES","MERCEDES SLC CLASS",2018,1356
"1995","MERCEDES","MERCEDES SLK CLASS",2018,0
"1996","MERCEDES","MERCEDES SPRINTER",2018,158
"1997","MERCEDES","MERCEDES V CLASS",2018,1859
"1998","MERCEDES","MERCEDES VANEO",2018,0
"1999","MERCEDES","MERCEDES VIANO",2018,0
"2000","MERCEDES","MERCEDES VITO",2018,1432
"2001","MERCEDES","MERCEDES X CLASS",2018,0
"2002","MG","MG 3",2018,2566
"2003","MG","MG 6",2018,0
"2004","MG","MG GS",2018,932
"2005","MG","MG MG6",2018,0
"2006","MG","MG MGF",2018,0
"2007","MG","MG TF",2018,0
"2008","MG","MG XS",2018,5149
"2009","MG","MG ZR",2018,0
"2010","MG","MG ZS",2018,0
"2011","MG","MG ZT",2018,0
"2012","MICROCAR","MICROCAR M-GO",2018,35
"2013","MINI","MINI CLUBMAN",2018,6930
"2014","MINI","MINI COOPER",2018,38958
"2015","MINI","MINI COUNTRYMAN",2018,13653
"2016","MINI","MINI FIRST",2018,0
"2017","MINI","MINI JOHN COOPER WORKS",2018,2622
"2018","MINI","MINI ONE",2018,1627
"2019","MINI","MINI PACEMAN",2018,0
"2020","MINI","MINI ROADSTER",2018,0
"2021","MITSUBISHI","MITSUBISHI ASX",2018,2251
"2022","MITSUBISHI","MITSUBISHI CARISMA",2018,0
"2023","MITSUBISHI","MITSUBISHI COLT",2018,0
"2024","MITSUBISHI","MITSUBISHI DELICA",2018,0
"2025","MITSUBISHI","MITSUBISHI ECLIPSE",2018,5496
"2026","MITSUBISHI","MITSUBISHI FTO",2018,0
"2027","MITSUBISHI","MITSUBISHI GALANT",2018,0
"2028","MITSUBISHI","MITSUBISHI GRANDIS",2018,0
"2029","MITSUBISHI","MITSUBISHI L200",2018,0
"2030","MITSUBISHI","MITSUBISHI LANCER",2018,0
"2031","MITSUBISHI","MITSUBISHI MIRAGE",2018,1069
"2032","MITSUBISHI","MITSUBISHI OUTLANDER",2018,10457
"2033","MITSUBISHI","MITSUBISHI PAJERO",2018,0
"2034","MITSUBISHI","MITSUBISHI SHOGUN",2018,969
"2035","MITSUBISHI","MITSUBISHI SPACE STAR",2018,0
"2036","MITSUBISHI","MITSUBISHI SPACE WAGON",2018,0
"2037","MORGAN","MORGAN AERO",2018,0
"2038","MORGAN","MORGAN PLUS 4",2018,60
"2039","MORGAN","MORGAN PLUS 8",2018,9
"2040","MORGAN","MORGAN ROADSTER",2018,28
"2041","NISSAN","NISSAN 350",2018,0
"2042","NISSAN","NISSAN 370",2018,139
"2043","NISSAN","NISSAN ALMERA",2018,0
"2044","NISSAN","NISSAN CUBE",2018,0
"2045","NISSAN","NISSAN E-NV200",2018,58
"2046","NISSAN","NISSAN FAIRLADY",2018,0
"2047","NISSAN","NISSAN GT",2018,1
"2048","NISSAN","NISSAN GT-R",2018,148
"2049","NISSAN","NISSAN JUKE",2018,23275
"2050","NISSAN","NISSAN LEAF",2018,4885
"2051","NISSAN","NISSAN MICRA",2018,9599
"2052","NISSAN","NISSAN MURANO",2018,1
"2053","NISSAN","NISSAN NAVARA",2018,0
"2054","NISSAN","NISSAN NOTE",2018,0
"2055","NISSAN","NISSAN NV200",2018,37
"2056","NISSAN","NISSAN NV300",2018,7
"2057","NISSAN","NISSAN PATHFINDER",2018,0
"2058","NISSAN","NISSAN PATROL",2018,0
"2059","NISSAN","NISSAN PIXO",2018,0
"2060","NISSAN","NISSAN PRIMASTAR",2018,0
"2061","NISSAN","NISSAN PRIMERA",2018,0
"2062","NISSAN","NISSAN PULSAR",2018,1971
"2063","NISSAN","NISSAN QASHQAI",2018,47376
"2064","NISSAN","NISSAN SERENA",2018,0
"2065","NISSAN","NISSAN SKYLINE",2018,0
"2066","NISSAN","NISSAN STAGEA",2018,0
"2067","NISSAN","NISSAN TERRANO",2018,0
"2068","NISSAN","NISSAN X-TRAIL",2018,8884
"2069","NOBLE","NOBLE M600",2018,1
"2070","OPEL","OPEL ASTRA",2018,0
"2071","OPEL","OPEL INSIGNIA",2018,0
"2072","OPEL","OPEL ZAFIRA",2018,0
"2073","PERODUA","PERODUA KELISA",2018,0
"2074","PERODUA","PERODUA KENARI",2018,0
"2075","PERODUA","PERODUA MYVI",2018,0
"2076","PEUGEOT","PEUGEOT 1007",2018,0
"2077","PEUGEOT","PEUGEOT 106",2018,0
"2078","PEUGEOT","PEUGEOT 107",2018,0
"2079","PEUGEOT","PEUGEOT 108",2018,8072
"2080","PEUGEOT","PEUGEOT 2008",2018,12383
"2081","PEUGEOT","PEUGEOT 206",2018,0
"2082","PEUGEOT","PEUGEOT 207",2018,0
"2083","PEUGEOT","PEUGEOT 208",2018,18310
"2084","PEUGEOT","PEUGEOT 3008",2018,18881
"2085","PEUGEOT","PEUGEOT 306",2018,0
"2086","PEUGEOT","PEUGEOT 307",2018,0
"2087","PEUGEOT","PEUGEOT 308",2018,8857
"2088","PEUGEOT","PEUGEOT 4007",2018,0
"2089","PEUGEOT","PEUGEOT 406",2018,0
"2090","PEUGEOT","PEUGEOT 407",2018,0
"2091","PEUGEOT","PEUGEOT 5008",2018,5264
"2092","PEUGEOT","PEUGEOT 508",2018,401
"2093","PEUGEOT","PEUGEOT 607",2018,2
"2094","PEUGEOT","PEUGEOT 806",2018,0
"2095","PEUGEOT","PEUGEOT 807",2018,0
"2096","PEUGEOT","PEUGEOT BIPPER",2018,0
"2097","PEUGEOT","PEUGEOT BOXER",2018,106
"2098","PEUGEOT","PEUGEOT EXPERT",2018,34
"2099","PEUGEOT","PEUGEOT HORIZON",2018,1420
"2100","PEUGEOT","PEUGEOT INDEPENDENCE",2018,0
"2101","PEUGEOT","PEUGEOT ION",2018,3
"2102","PEUGEOT","PEUGEOT PARTNER",2018,1123
"2103","PEUGEOT","PEUGEOT RCZ",2018,0
"2104","PEUGEOT","PEUGEOT RIFTER",2018,469
"2105","PEUGEOT","PEUGEOT TRAVELLER",2018,592
"2106","PORSCHE","PORSCHE 718 BOXSTER",2018,762
"2107","PORSCHE","PORSCHE 718 CAYMAN",2018,883
"2108","PORSCHE","PORSCHE 911",2018,1982
"2109","PORSCHE","PORSCHE 918",2018,0
"2110","PORSCHE","PORSCHE BOXSTER",2018,229
"2111","PORSCHE","PORSCHE CAYENNE",2018,1869
"2112","PORSCHE","PORSCHE CAYMAN",2018,405
"2113","PORSCHE","PORSCHE MACAN",2018,3880
"2114","PORSCHE","PORSCHE PANAMERA",2018,779
"2115","PROTON","PROTON GEN 2",2018,0
"2116","PROTON","PROTON IMPIAN",2018,0
"2117","PROTON","PROTON PERSONA",2018,0
"2118","PROTON","PROTON SATRIA",2018,0
"2119","PROTON","PROTON SAVVY",2018,0
"2120","PROTON","PROTON WIRA",2018,0
"2121","RENAULT","RENAULT CAPTUR",2018,20864
"2122","RENAULT","RENAULT CLIO",2018,19682
"2123","RENAULT","RENAULT ESPACE",2018,0
"2124","RENAULT","RENAULT FLUENCE",2018,0
"2125","RENAULT","RENAULT GRAND SCENIC",2018,657
"2126","RENAULT","RENAULT KADJAR",2018,10995
"2127","RENAULT","RENAULT KANGOO",2018,0
"2128","RENAULT","RENAULT KOLEOS",2018,928
"2129","RENAULT","RENAULT LAGUNA",2018,0
"2130","RENAULT","RENAULT MASTER",2018,258
"2131","RENAULT","RENAULT MEGANE",2018,2111
"2132","RENAULT","RENAULT MODUS",2018,0
"2133","RENAULT","RENAULT SCENIC",2018,569
"2134","RENAULT","RENAULT TRAFIC",2018,708
"2135","RENAULT","RENAULT TWINGO",2018,807
"2136","RENAULT","RENAULT TWIZY",2018,20
"2137","RENAULT","RENAULT VEL SATIS",2018,0
"2138","RENAULT","RENAULT WIND ROADSTER",2018,0
"2139","RENAULT","RENAULT ZOE",2018,1737
"2140","Reva","Reva G-WIZ",2018,0
"2141","ROLLS ROYCE","ROLLS ROYCE CORNICHE",2018,0
"2142","ROLLS ROYCE","ROLLS ROYCE DAWN",2018,98
"2143","ROLLS ROYCE","ROLLS ROYCE GHOST",2018,51
"2144","ROLLS ROYCE","ROLLS ROYCE PHANTOM",2018,62
"2145","ROLLS ROYCE","ROLLS ROYCE SILVER SERAPH",2018,0
"2146","ROLLS ROYCE","ROLLS ROYCE WRAITH",2018,74
"2147","ROVER","ROVER 25",2018,0
"2148","ROVER","ROVER 45",2018,0
"2149","ROVER","ROVER 75",2018,0
"2150","ROVER","ROVER CITYROVER",2018,0
"2151","ROVER","ROVER MINI",2018,0
"2152","ROVER","ROVER STREETWISE",2018,0
"2153","SAAB","SAAB 9-3",2018,0
"2154","SAAB","SAAB 9-5",2018,0
"2155","SANTANA","SANTANA PS10",2018,0
"2156","SEAT","SEAT ALHAMBRA",2018,2294
"2157","SEAT","SEAT ALTEA",2018,0
"2158","SEAT","SEAT ARONA",2018,11686
"2159","SEAT","SEAT AROSA",2018,0
"2160","SEAT","SEAT ATECA",2018,8983
"2161","SEAT","SEAT CORDOBA",2018,0
"2162","SEAT","SEAT EXEO",2018,0
"2163","SEAT","SEAT IBIZA",2018,12520
"2164","SEAT","SEAT LEON",2018,20765
"2165","SEAT","SEAT MII",2018,1244
"2166","SEAT","SEAT TARRACO",2018,0
"2167","SEAT","SEAT TOLEDO",2018,1212
"2168","SKODA","SKODA CITIGO",2018,5125
"2169","SKODA","SKODA FABIA",2018,16476
"2170","SKODA","SKODA FELICIA",2018,0
"2171","SKODA","SKODA KAROQ",2018,13625
"2172","SKODA","SKODA KODIAQ",2018,7547
"2173","SKODA","SKODA OCTAVIA",2018,16501
"2174","SKODA","SKODA RAPID",2018,2154
"2175","SKODA","SKODA ROOMSTER",2018,0
"2176","SKODA","SKODA SCALA",2018,0
"2177","SKODA","SKODA SUPERB",2018,7577
"2178","SKODA","SKODA YETI",2018,49
"2179","SMART","SMART CITY",2018,0
"2180","SMART","SMART FORFOUR",2018,3825
"2181","SMART","SMART FORTWO",2018,3339
"2182","SMART","SMART ROADSTER",2018,0
"2183","SSANGYONG","SSANGYONG KORANDO",2018,733
"2184","SSANGYONG","SSANGYONG KYRON",2018,0
"2185","SSANGYONG","SSANGYONG MUSSO",2018,0
"2186","SSANGYONG","SSANGYONG REXTON",2018,326
"2187","SSANGYONG","SSANGYONG RODIUS",2018,493
"2188","SSANGYONG","SSANGYONG TIVOLI",2018,1064
"2189","SUBARU","SUBARU BRZ",2018,84
"2190","SUBARU","SUBARU FORESTER",2018,884
"2191","SUBARU","SUBARU IMPREZA",2018,159
"2192","SUBARU","SUBARU JUSTY",2018,0
"2193","SUBARU","SUBARU LEGACY",2018,0
"2194","SUBARU","SUBARU LEVORG",2018,14
"2195","SUBARU","SUBARU OUTBACK",2018,645
"2196","SUBARU","SUBARU WRX",2018,105
"2197","SUBARU","SUBARU XV",2018,1093
"2198","SUZUKI","SUZUKI ALTO",2018,0
"2199","SUZUKI","SUZUKI BALENO",2018,1417
"2200","SUZUKI","SUZUKI CELERIO",2018,4069
"2201","SUZUKI","SUZUKI GRAND VITARA",2018,0
"2202","SUZUKI","SUZUKI IGNIS",2018,5654
"2203","SUZUKI","SUZUKI JIMNY",2018,477
"2204","SUZUKI","SUZUKI KIZASHI",2018,0
"2205","SUZUKI","SUZUKI LIANA",2018,0
"2206","SUZUKI","SUZUKI SPLASH",2018,0
"2207","SUZUKI","SUZUKI SWIFT",2018,10021
"2208","SUZUKI","SUZUKI SX4",2018,2740
"2209","SUZUKI","SUZUKI VITARA",2018,11938
"2210","SUZUKI","SUZUKI WAGON R+",2018,0
"2211","TATA","TATA SAFARI",2018,0
"2212","TESLA","TESLA MODEL 3",2018,1
"2213","TESLA","TESLA MODEL S",2018,1762
"2214","TESLA","TESLA MODEL X",2018,1375
"2215","TOYOTA","TOYOTA 4-RUNNER",2018,2
"2216","TOYOTA","TOYOTA AURIS",2018,12484
"2217","TOYOTA","TOYOTA AVENSIS",2018,1378
"2218","TOYOTA","TOYOTA AYGO",2018,21371
"2219","TOYOTA","TOYOTA CAMRY",2018,0
"2220","TOYOTA","TOYOTA CELICA",2018,0
"2221","TOYOTA","TOYOTA C-HR",2018,18052
"2222","TOYOTA","TOYOTA COROLLA",2018,4
"2223","TOYOTA","TOYOTA ESTIMA",2018,0
"2224","TOYOTA","TOYOTA GRANVIA",2018,0
"2225","TOYOTA","TOYOTA GT86",2018,449
"2226","TOYOTA","TOYOTA HIACE",2018,0
"2227","TOYOTA","TOYOTA HILUX",2018,0
"2228","TOYOTA","TOYOTA IQ",2018,0
"2229","TOYOTA","TOYOTA LANDCRUISER",2018,648
"2230","TOYOTA","TOYOTA MR2",2018,0
"2231","TOYOTA","TOYOTA PICNIC",2018,0
"2232","TOYOTA","TOYOTA PREVIA",2018,0
"2233","TOYOTA","TOYOTA PRIUS",2018,4648
"2234","TOYOTA","TOYOTA PRIUS+",2018,937
"2235","TOYOTA","TOYOTA PROACE",2018,1
"2236","TOYOTA","TOYOTA RAV4",2018,7278
"2237","TOYOTA","TOYOTA SOARER",2018,0
"2238","TOYOTA","TOYOTA STARLET",2018,0
"2239","TOYOTA","TOYOTA SUPRA",2018,0
"2240","TOYOTA","TOYOTA URBAN CRUISER",2018,0
"2241","TOYOTA","TOYOTA VERSO",2018,827
"2242","TOYOTA","TOYOTA YARIS",2018,27188
"2243","TVR","TVR CERBERA",2018,0
"2244","TVR","TVR SAGARIS",2018,0
"2245","TVR","TVR T350",2018,0
"2246","TVR","TVR TUSCAN",2018,0
"2247","VAUXHALL","VAUXHALL ADAM",2018,5240
"2248","VAUXHALL","VAUXHALL AGILA",2018,0
